is_bad,emp_title,emp_length,home_ownership,annual_inc,verification_status,purpose_cat,zip_code,addr_state,debt_to_income,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,mths_since_last_major_derog,policy_code,word_debt,word_expenses,word_job,word_period,word_stable,word_full,word_over,word_good,word_budget,word_payment,word_purchase,word_high,word_plan,word_help,word_fund,word_car,word_school,word_lend,word_club,word_rate,word_interest,word_score,word_never,word_company,word_free,word_money,word_lower,word_income,word_home,word_personal,word_history,word_late,word_business,word_balance,word_family,word_own
0,school,7,mortgage,75000,not verified,debt consolidation,,,13.42,0,10518,0,26,,14,0,29258,1.6,36,2,pc1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,,10,mortgage,51996,verified - income,debt consolidation,,mi,23.59,3,9178,2,2,,11,0,25795,64.6,21,1,pc5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,government,8,own,65000,verified - income,credit card,,ny,18.61,1,7808,1,8,,21,0,16278,52.9,43,2,pc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,10,mortgage,63150,verified - income,debt consolidation,,il,6.69,0,7747,0,70,86,6,1,13168,67.9,15,3,pc5,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,police,10,rent,57000,not verified,wedding,,fl,15.22,1,12495,0,22,,4,0,293,7.5,20,1,pc3,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1,,1,rent,18000,verified - income source,debt consolidation,,ca,13.87,0,7900,2,,,5,0,2242,77.3,18,3,pc3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,,1,mortgage,108000,verified - income,debt consolidation,,wa,20.62,0,8296,3,,,13,0,10572,34.2,39,2,pc2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,,9,mortgage,96000,not verified,small business,,ca,5.89,0,7109,1,,,6,0,1384,2.7,19,3,pc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,1,rent,37000,not verified,debt consolidation,,ca,20.92,0,12679,0,,,11,0,1620,17.2,29,1,pc3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,university,1,rent,25200,verified - income,medical,,wa,5.57,0,5098,2,,,12,0,4748,53.3,15,1,pc3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,,2,rent,28800,not verified,debt consolidation,,tx,6.38,0,4856,0,,,6,0,7092,44.9,10,3,pc3,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,,3,mortgage,1.00e+05,verified - income,home improvement,,ca,9.19,0,5801,2,,,17,0,24204,30,29,3,pc2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,,10,mortgage,68000,verified - income,home improvement,,ca,3.41,2,6774,1,7,104,6,1,1851,74,17,2,pc3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,10,mortgage,44000,not verified,major purchase,,oh,18.76,0,8204,0,,,9,0,26937,32.7,20,2,pc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,7,rent,40000,verified - income source,medical,,fl,13.14,0,6743,1,,106,6,1,6574,87.7,7,1,pc2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,3,own,67000,not verified,debt consolidation,,mn,21.58,0,6194,0,,,13,0,19335,74.4,27,1,pc5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,hospital,6,mortgage,58000,verified - income source,credit card,,nj,6.29,0,6225,4,73,,8,0,9676,76.2,23,1,pc4,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,hospital,10,mortgage,60000,verified - income,credit card,,,23.66,0,8631,1,,,8,0,14256,48.2,24,3,pc5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,10,mortgage,53100,verified - income source,wedding,,ga,16.97,0,8723,0,47,,11,0,9200,42.8,34,2,pc1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,,5,mortgage,139200,not verified,car,,pa,20.09,0,10304,0,,,19,0,33725,43.4,31,2,pc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,college,8,mortgage,70000,verified - income,debt consolidation,,ma,14.37,0,8296,0,,,9,0,25948,35.8,20,1,pc3,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,,7,rent,49896,not verified,debt consolidation,112xx,ny,10.8,0,5039,0,,,8,0,15703,94,11,1,pc2,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0,,10,rent,60000,not verified,home improvement,,tx,17.64,0,8996,1,,,11,0,24249,54.6,30,3,pc1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,2,rent,75000,verified - income source,debt consolidation,,ca,19.98,0,5587,0,,,17,0,23401,62.5,25,3,pc2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,,2,own,35000,verified - income source,other,,mi,0.51,0,6774,1,24,,2,0,278,9.9,3,2,pc3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bank,7,rent,57600,verified - income,debt consolidation,,tx,14.44,0,6956,0,37,,6,0,9566,23,12,1,pc5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,10,mortgage,140000,verified - income source,other,945xx,ca,15.2,0,9757,0,43,,9,0,52594,59,32,1,pc2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,,1,own,149616,not verified,debt consolidation,,ca,9.52,1,7778,0,23,0,22,0,25870,56.1,38,3,pc4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,10,mortgage,38176,verified - income source,debt consolidation,,il,22.25,1,8601,2,8,,13,0,13869,35.7,48,1,pc4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,2,rent,60000,verified - income,house,,ga,7.48,0,5860,0,,,8,0,16149,62.6,13,1,pc3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,,9,rent,54000,verified - income source,debt consolidation,,md,6.76,0,8296,2,,,5,0,14907,93.4,13,1,pc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,2,mortgage,30288,not verified,other,,va,5.67,0,4917,0,,,7,0,5835,17.8,9,1,pc1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,construction,1,mortgage,48000,not verified,car,,mn,6.13,0,4368,1,,,5,0,1651,66,6,3,pc3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,government,2,rent,48996,verified - income,debt consolidation,,,12.78,0,5404,0,54,,6,0,188,62.7,9,1,pc2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,2,rent,49000,verified - income source,debt consolidation,,oh,7.76,0,4978,0,,,19,0,2345,31.3,24,2,pc5,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,1,rent,14400,not verified,debt consolidation,,nc,15,0,4399,3,,,7,0,729,72.9,12,1,pc3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,1,own,45600,not verified,other,,,29.24,0,7078,0,0,0,11,0,17419,94.2,12,1,pc1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,school,10,mortgage,106000,not verified,home improvement,,ca,19.6,1,8996,1,16,,14,0,9984,65.7,43,2,pc5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,,4,mortgage,30000,not verified,credit card,,wa,10.12,0,5801,0,48,,5,0,10843,81.5,9,2,pc5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,3,mortgage,65000,verified - income source,debt consolidation,,il,14.47,0,9088,0,,,9,0,16249,24.3,20,2,pc3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,,1,rent,84000,verified - income,debt consolidation,,ga,19.54,0,9878,0,,,11,0,42809,88.1,32,2,pc1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1
1,,2,rent,33600,verified - income source,debt consolidation,,ca,29.18,0,7352,1,,,12,0,9348,29.4,23,2,pc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,10,own,85000,verified - income,debt consolidation,,ny,11.15,0,8296,0,,,4,0,83,0.8,20,1,pc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,,3,rent,35000,verified - income,debt consolidation,,ca,19.3,0,5251,0,,,13,0,4714,31.4,22,2,pc3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,4,rent,37000,not verified,debt consolidation,,pa,16.86,0,5982,0,37,,9,0,10217,62.7,14,1,pc5,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,army,10,mortgage,48000,verified - income source,small business,,ca,11.75,0,6135,0,57,,5,0,2137,34.5,13,2,pc2,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
0,,10,rent,53922,verified - income source,moving,100xx,ny,4.45,0,8935,0,46,,7,0,2935,54.4,15,2,pc3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,2,rent,55000,not verified,debt consolidation,,oh,20.48,0,5098,0,,,7,0,27125,98.6,11,3,pc2,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0
0,government,1,rent,80415,not verified,debt consolidation,945xx,ca,20.15,0,12526,1,0,0,10,0,22247,93.1,16,3,pc2,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,,5,mortgage,20000,verified - income,home improvement,,ma,25.02,0,6865,1,,,7,0,1375,17.2,8,3,pc5,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,government,7,mortgage,76700,verified - income source,debt consolidation,,ca,11.37,0,9481,0,,,7,0,19030,53.3,16,2,pc3,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
0,,10,rent,60000,not verified,debt consolidation,,,24.94,0,10304,0,,,9,0,21765,49.4,13,3,pc2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,,2,rent,48000,verified - income source,small business,,fl,0.33,0,3913,1,,,4,0,13,0,4,3,pc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,2,rent,38000,not verified,debt consolidation,,ny,10.33,2,5587,1,19,,14,0,5124,35.3,20,2,pc1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,hospital,2,rent,57000,not verified,car,,tx,14.42,0,6500,0,24,,19,0,3646,21.1,33,2,pc4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,hospital,10,mortgage,175000,not verified,other,,nj,16.37,0,11796,2,,,10,0,62118,65,29,2,pc3,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,,10,mortgage,92000,verified - income,debt consolidation,,ca,12.95,1,11979,0,21,,8,0,11628,84.2,26,2,pc1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,,1,rent,64000,verified - income source,debt consolidation,606xx,il,20.23,0,5679,1,,,10,0,15085,87.2,21,2,pc1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,,3,rent,60000,verified - income source,wedding,,fl,19.8,0,8082,0,,,14,0,7119,82.8,26,3,pc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,10,rent,106000,verified - income,debt consolidation,,ca,17.52,0,7017,0,,,8,0,39002,64.5,18,2,pc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,government,1,mortgage,61000,not verified,credit card,,pa,12.22,0,8478,2,,,18,0,10253,14.2,39,2,pc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,insurance,1,mortgage,36000,not verified,other,,,20.37,0,7321,0,,,5,0,8990,58,29,2,pc3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,,2,rent,48000,not verified,car,,ca,17.53,0,10274,1,75,,3,0,1966,93.6,14,1,pc2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,,6,mortgage,60000,not verified,home improvement,,ct,8.42,0,6225,3,,,13,0,14332,34,15,2,pc5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,3,rent,51500,not verified,debt consolidation,,ma,5.27,0,7321,0,,,4,0,6037,86.2,18,2,pc5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,transportation,1,mortgage,60000,verified - income,debt consolidation,,mo,20.9,0,6743,2,,,10,0,15845,50.6,14,1,pc1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,3,mortgage,160669.75,not verified,other,,ca,5.27,0,10457,1,60,,6,0,7351,94.2,21,3,pc2,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0
1,,1,rent,60000,verified - income,small business,900xx,ca,23.92,0,10000,0,,,10,0,8023,43.1,20,3,pc5,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,,2,rent,41000,verified - income,debt consolidation,,tx,18.76,1,7048,0,16,,13,0,12516,34,21,3,pc4,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1,,,mortgage,45000,not verified,small business,,ma,4.96,0,6105,0,35,,6,0,6958,60,13,3,pc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,own,48000,not verified,medical,,fl,4.4,0,13349,1,,,10,0,7211,10.8,40,1,pc2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,2,rent,30000,not verified,small business,,ca,18.28,0,10639,0,40,,9,0,14577,34.7,13,1,pc4,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,hospital,2,rent,35360,not verified,debt consolidation,,oh,12.79,0,4583,4,,,6,0,2187,46.5,6,3,pc5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,mortgage,53160,verified - income,other,,ny,11.69,0,7413,3,,,8,0,8296,42.5,20,2,pc5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,1,rent,75000,verified - income,debt consolidation,,wa,3.98,1,7505,0,3,,5,0,8475,53.8,20,3,pc5,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,,1,mortgage,43008,not verified,major purchase,,nj,21.85,0,6105,1,,,10,0,10677,55,16,3,pc5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,school,9,rent,40988.76,verified - income source,debt consolidation,,va,14.46,0,8326,2,,,12,0,11059,62.5,22,2,pc3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,,7,mortgage,64197,verified - income source,small business,,ga,21.1,0,7352,3,,,4,0,4199,93.3,9,1,pc4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,hospital,5,rent,94500,verified - income source,debt consolidation,,tx,18.02,0,9027,3,34,,14,0,20120,55.1,37,1,pc5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,1,mortgage,150000,verified - income,home improvement,,wa,17.84,0,9208,2,,93,13,1,614,17.5,29,3,pc2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,,10,mortgage,65000,not verified,home improvement,,mi,29.04,0,14383,0,,,11,0,8337,48.8,34,3,pc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,4,mortgage,85000,not verified,major purchase,,va,18.59,0,7321,1,,,10,0,38347,83.9,24,1,pc3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,government,3,rent,50000,verified - income source,wedding,,sc,20.14,0,7413,2,31,,9,0,3424,41.8,23,3,pc1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,,10,mortgage,85000,verified - income,debt consolidation,,tx,24.2,0,9878,1,,,18,0,21318,23.7,50,1,pc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,government,10,mortgage,72084,verified - income,other,,sc,9.74,0,7109,0,,,7,0,7738,18.9,17,3,pc4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,hospital,10,other,35000,verified - income,debt consolidation,,mi,11.28,1,7352,4,14,,4,0,832,27.7,18,1,pc2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,energy,10,mortgage,480000,verified - income source,home improvement,,,7.95,2,10914,1,5,,17,0,86345,8.1,63,2,pc4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,,10,rent,60000,verified - income,small business,,ma,10.88,2,8265,1,20,,9,0,26885,44.4,31,1,pc2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,2,rent,32004,verified - income,debt consolidation,,or,9.9,0,5282,0,,50,5,1,7190,79.9,10,3,pc5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,10,mortgage,70000,verified - income,debt consolidation,,or,22.32,0,8082,0,,,12,0,22977,98.2,17,3,pc3,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,,10,mortgage,138000,verified - income,debt consolidation,,ny,13.15,1,8357,0,10,,10,0,11462,80.7,31,2,pc2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,8,mortgage,40700,verified - income,major purchase,,tx,1.21,0,6044,0,,,3,0,1198,5.9,4,3,pc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,4,mortgage,41000,not verified,credit card,,il,19.9,0,4613,4,,,10,0,4109,19.3,15,2,pc5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
0,,4,mortgage,3.00e+05,verified - income,other,,va,5.53,0,3882,0,,,7,0,22973,70.8,11,2,pc3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,5,rent,62500,not verified,debt consolidation,,va,20.92,0,7747,0,57,,9,0,3102,12.6,22,3,pc1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,college,1,mortgage,70000,verified - income,debt consolidation,,wi,18.82,0,8935,3,,,11,0,16120,96.5,27,2,pc5,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
0,,1,mortgage,45000,not verified,debt consolidation,,ny,11.57,2,8509,1,22,,8,0,9929,32.4,27,1,pc4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
0,,,rent,55260,not verified,medical,,nv,17.46,0,8478,4,,,6,0,1871,60.4,10,3,pc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,hospital,1,rent,28500,not verified,debt consolidation,,,15.87,0,5587,8,0,0,5,0,4139,63.7,16,1,pc4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,hospital,10,rent,36000,verified - income source,other,,mn,21.17,1,6956,0,18,,2,0,0,0,7,3,pc4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,,2,mortgage,55000,not verified,major purchase,,ct,5.08,0,6804,0,58,,6,0,7458,67.2,7,1,pc1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
0,,10,rent,57000,not verified,debt consolidation,,fl,8.72,1,5098,1,20,,9,0,14821,57.4,22,2,pc1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,transportation,9,mortgage,87000,not verified,debt consolidation,,tx,17.26,0,10608,0,,,11,0,43998,87.6,19,1,pc5,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,government,1,rent,37920,not verified,debt consolidation,,md,15.08,0,6682,4,,,9,0,19216,70.9,18,1,pc1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
